Date,Treatment,Replicate,Family,Species,Length,count,plot.weight,plotID,Density,Day
2022-12-09,DL,4,Siganidae,Siganus doliatus,3,1,267,DL4,3,15
2022-12-09,DL,4,Lethrinidae,Lethrinus atkinsoni,2.5,1,267,DL4,3,15
2022-12-09,DM,4,Labridae,Halichoeres miniatus,3,1,485,DM4,5,15
2022-12-09,DM,4,Labridae,Halichoeres miniatus,5,1,485,DM4,5,15
2022-12-09,DM,4,Labridae,Halichoeres miniatus,6,1,485,DM4,5,15
2022-12-09,DM,4,Labridae,Halichoeres miniatus,7,1,485,DM4,5,15
2022-12-09,DM,4,Siganidae,Siganus doliatus,3,1,485,DM4,5,15
2022-12-09,DM,4,Siganidae,Siganus fuscescens,3.5,1,485,DM4,5,15
2022-12-09,DM,4,Pomacentridae,Pomacentrus tripunctatus,2,1,485,DM4,5,15
2022-12-09,DM,4,Pomacentridae,Pomacentrus tripunctatus,3,1,485,DM4,5,15
2022-12-09,DM,4,Lethrinidae,Lethrinus variegatus,5,1,485,DM4,5,15
2022-12-09,W,5,Labridae,Halichoeres miniatus,1.5,1,674.1,W5,9,15
2022-12-09,W,5,Labridae,Halichoeres miniatus,1.5,1,674.1,W5,9,15
2022-12-09,W,5,Labridae,Halichoeres miniatus,2.5,1,674.1,W5,9,15
2022-12-09,W,5,Labridae,Halichoeres miniatus,2.5,1,674.1,W5,9,15
2022-12-09,W,5,Labridae,Halichoeres miniatus,3,1,674.1,W5,9,15
2022-12-09,W,5,Labridae,Halichoeres miniatus,2,1,674.1,W5,9,15
2022-12-09,W,5,Labridae,Halichoeres miniatus,4,1,674.1,W5,9,15
2022-12-09,W,5,Labridae,Halichoeres miniatus,1,1,674.1,W5,9,15
2022-12-09,W,5,Labridae,Halichoeres miniatus,7,1,674.1,W5,9,15
2022-12-09,W,5,Blenniidae,Petroscirtes sp.,2,1,674.1,W5,9,15
2022-12-09,W,5,Blenniidae,Petroscirtes sp.,3,1,674.1,W5,9,15
2022-12-09,W,5,Blenniidae,Petroscirtes sp.,3,1,674.1,W5,9,15
2022-12-09,W,5,Blenniidae,Petroscirtes sp.,3,1,674.1,W5,9,15
2022-12-09,W,5,Blenniidae,Petroscirtes sp.,2,1,674.1,W5,9,15
2022-12-09,W,5,Blenniidae,Petroscirtes sp.,2,1,674.1,W5,9,15
2022-12-09,W,5,Pomacentridae,Pomacentrus tripunctatus,2,1,674.1,W5,9,15
2022-12-09,W,5,Pomacentridae,Pomacentrus tripunctatus,3,1,674.1,W5,9,15
2022-12-09,W,5,Siganidae,Siganus doliatus,3,1,674.1,W5,9,15
2022-12-09,W,5,Lethrinidae,Lethrinus atkinsoni,3,1,674.1,W5,9,15
2022-12-09,BH,5,Labridae,Halichoeres miniatus,5,1,371,BH5,9,15
2022-12-09,BH,5,Labridae,Halichoeres miniatus,2,1,371,BH5,9,15
2022-12-09,BH,5,Labridae,Halichoeres miniatus,2,1,371,BH5,9,15
2022-12-09,BH,5,Labridae,Halichoeres miniatus,1.5,1,371,BH5,9,15
2022-12-09,BH,5,Labridae,Halichoeres miniatus,1.5,1,371,BH5,9,15
2022-12-09,BH,5,Labridae,Halichoeres miniatus,3,1,371,BH5,9,15
2022-12-09,BH,5,Labridae,Halichoeres miniatus,3,1,371,BH5,9,15
2022-12-09,BH,5,Labridae,Halichoeres miniatus,4,1,371,BH5,9,15
2022-12-09,BH,5,Labridae,Halichoeres miniatus,6,1,371,BH5,9,15
2022-12-09,BH,5,Labridae,Halichoeres miniatus,7,1,371,BH5,9,15
2022-12-09,BH,5,Blenniidae,Petroscirtes sp.,2.5,1,371,BH5,9,15
2022-12-09,BH,5,Blenniidae,Petroscirtes sp.,3,1,371,BH5,9,15
2022-12-09,BH,5,Blenniidae,Petroscirtes sp.,2,1,371,BH5,9,15
2022-12-09,BH,5,Pomacentridae,Pomacentrus tripunctatus,2,1,371,BH5,9,15
2022-12-09,BH,5,Pomacentridae,Pomacentrus tripunctatus,2,1,371,BH5,9,15
2022-12-09,BH,5,Pomacentridae,Pomacentrus tripunctatus,3,1,371,BH5,9,15
2022-12-09,BH,5,Siganidae,Siganus doliatus,3,1,371,BH5,9,15
2022-12-09,BH,5,Siganidae,Siganus fuscescens,3,1,371,BH5,9,15
2022-12-09,BH,5,Lutjanidae,Lutjanus carponotatus,5,1,371,BH5,9,15
2022-12-09,DM,5,Labridae,Halichoeres miniatus,5,1,374.3,DM5,5,15
2022-12-09,DM,5,Labridae,Halichoeres miniatus,4,1,374.3,DM5,5,15
2022-12-09,DM,5,Labridae,Halichoeres miniatus,2.5,1,374.3,DM5,5,15
2022-12-09,DM,5,Labridae,Halichoeres miniatus,1,1,374.3,DM5,5,15
2022-12-09,DM,5,Labridae,Halichoeres miniatus,2,1,374.3,DM5,5,15
2022-12-09,DM,5,Labridae,Halichoeres miniatus,2,1,374.3,DM5,5,15
2022-12-09,DM,5,Labridae,Halichoeres miniatus,7,1,374.3,DM5,5,15
2022-12-09,DM,5,Labridae,Halichoeres miniatus,1.5,1,374.3,DM5,5,15
2022-12-09,DM,5,Pomacentridae,Pomacentrus tripunctatus,1.5,1,374.3,DM5,5,15
2022-12-09,DM,5,Pomacentridae,Pomacentrus tripunctatus,2,1,374.3,DM5,5,15
2022-12-09,BQ,5,Labridae,Halichoeres miniatus,3,1,167.4,BQ5,9,15
2022-12-09,BQ,5,Labridae,Halichoeres miniatus,2,1,167.4,BQ5,9,15
2022-12-09,BQ,5,Labridae,Halichoeres miniatus,5,1,167.4,BQ5,9,15
2022-12-09,BQ,5,Labridae,Halichoeres miniatus,4,1,167.4,BQ5,9,15
2022-12-09,BQ,5,Labridae,Halichoeres miniatus,1,1,167.4,BQ5,9,15
2022-12-09,BQ,5,Labridae,Halichoeres miniatus,1,1,167.4,BQ5,9,15
2022-12-09,BQ,5,Pomacentridae,Pomacentrus tripunctatus,2,1,167.4,BQ5,9,15
2022-12-09,BQ,5,Siganidae,Siganus doliatus,3,1,167.4,BQ5,9,15
2022-12-09,DL,5,Labridae,Halichoeres miniatus,7,1,307.4,DL5,3,15
2022-12-09,DL,5,Labridae,Halichoeres miniatus,1,1,307.4,DL5,3,15
2022-12-09,DL,5,Labridae,Halichoeres miniatus,5,1,307.4,DL5,3,15
2022-12-09,DL,5,Siganidae,Siganus fuscescens,4,1,307.4,DL5,3,15
2022-12-09,DL,5,Lethrinidae,Lethrinus harak,14,1,307.4,DL5,3,15
2022-12-09,DL,5,Lethrinidae,Lethrinus nebulosus,7,1,307.4,DL5,3,15
2022-12-09,DL,3,Labridae,Halichoeres miniatus,1.5,1,293.6,DL3,3,15
2022-12-09,DL,3,Labridae,Halichoeres miniatus,2.5,1,293.6,DL3,3,15
2022-12-09,DL,3,Labridae,Halichoeres miniatus,1,1,293.6,DL3,3,15
2022-12-09,DM,3,Labridae,Halichoeres miniatus,7,1,445,DM3,5,15
2022-12-09,DM,3,Labridae,Halichoeres miniatus,2,1,445,DM3,5,15
2022-12-09,DM,3,Labridae,Halichoeres miniatus,6,1,445,DM3,5,15
2022-12-09,DM,3,Labridae,Halichoeres miniatus,4,1,445,DM3,5,15
2022-12-09,DM,3,Pomacentridae,Pomacentrus tripunctatus,3,1,445,DM3,5,15
2022-12-09,DM,3,Pomacentridae,Pomacentrus tripunctatus,2,1,445,DM3,5,15
2022-12-09,DM,3,Pomacentridae,Pomacentrus tripunctatus,1.5,1,445,DM3,5,15
2022-12-09,DM,3,Siganidae,Siganus doliatus,3,1,445,DM3,5,15
2022-12-09,DM,3,Siganidae,Siganus fuscescens,4,1,445,DM3,5,15
2022-12-09,W,2,Labridae,Halichoeres miniatus,5,1,830.7,W2,9,15
2022-12-09,W,2,Labridae,Halichoeres miniatus,5,1,830.7,W2,9,15
2022-12-09,W,2,Labridae,Halichoeres miniatus,4,1,830.7,W2,9,15
2022-12-09,W,2,Labridae,Halichoeres miniatus,3,1,830.7,W2,9,15
2022-12-09,W,2,Labridae,Halichoeres miniatus,1,1,830.7,W2,9,15
2022-12-09,W,2,Labridae,Halichoeres miniatus,7,1,830.7,W2,9,15
2022-12-09,W,2,Labridae,Halichoeres miniatus,1,1,830.7,W2,9,15
2022-12-09,W,2,Labridae,Halichoeres miniatus,2,1,830.7,W2,9,15
2022-12-09,W,2,Labridae,Stethojulis interrupta,5,1,830.7,W2,9,15
2022-12-09,W,2,Labridae,Stethojulis interrupta,6,1,830.7,W2,9,15
2022-12-09,W,2,Labridae,Stethojulis strigiventer,3,1,830.7,W2,9,15
2022-12-09,W,2,Blenniidae,Petroscirtes sp.,4,1,830.7,W2,9,15
2022-12-09,W,2,Blenniidae,Petroscirtes sp.,5,1,830.7,W2,9,15
2022-12-09,W,2,Blenniidae,Petroscirtes sp.,3,1,830.7,W2,9,15
2022-12-09,W,2,Blenniidae,Petroscirtes sp.,3,1,830.7,W2,9,15
2022-12-09,W,2,Pomacentridae,Pomacentrus tripunctatus,3,1,830.7,W2,9,15
2022-12-09,W,2,Siganidae,Siganus doliatus,3,1,830.7,W2,9,15
2022-12-09,W,2,Siganidae,Siganus doliatus,3,1,830.7,W2,9,15
2022-12-09,W,2,Siganidae,Siganus doliatus,3,1,830.7,W2,9,15
2022-12-09,W,2,Siganidae,Siganus fuscescens,5,1,830.7,W2,9,15
2022-12-09,W,2,Lethrinidae,Lethrinus atkinsoni,3,1,830.7,W2,9,15
2022-12-09,BH,2,Labridae,Halichoeres miniatus,7,1,389,BH2,9,15
2022-12-09,BH,2,Labridae,Halichoeres miniatus,5,1,389,BH2,9,15
2022-12-09,BH,2,Labridae,Halichoeres miniatus,3,1,389,BH2,9,15
2022-12-09,BH,2,Labridae,Halichoeres miniatus,2,1,389,BH2,9,15
2022-12-09,BH,2,Blenniidae,Petroscirtes sp.,4,1,389,BH2,9,15
2022-12-09,BH,2,Lethrinidae,Lethrinus variegatus,7,1,389,BH2,9,15
2022-12-09,BH,2,Serranidae,Variola louti,4,1,389,BH2,9,15
2022-12-09,DM,2,Labridae,Halichoeres miniatus,2.5,1,462.4,DM2,5,15
2022-12-09,DM,2,Labridae,Halichoeres miniatus,1,1,462.4,DM2,5,15
2022-12-09,DM,2,Labridae,Halichoeres miniatus,4,1,462.4,DM2,5,15
2022-12-09,DM,2,Pomacentridae,Pomacentrus tripunctatus,3,1,462.4,DM2,5,15
2022-12-09,DM,2,Pomacentridae,Pomacentrus tripunctatus,2,1,462.4,DM2,5,15
2022-12-09,DM,2,Pomacentridae,Pomacentrus tripunctatus,2,1,462.4,DM2,5,15
2022-12-09,DM,2,Pomacentridae,Pomacentrus tripunctatus,2,1,462.4,DM2,5,15
2022-12-09,DM,2,Siganidae,Siganus fuscescens,3.5,1,462.4,DM2,5,15
2022-12-09,DL,2,Siganidae,Siganus fuscescens,4,1,324.1,DL2,3,15
2022-12-09,DL,2,Labridae,Halichoeres miniatus,1,1,324.1,DL2,3,15
2022-12-09,DL,2,Labridae,Halichoeres miniatus,4,1,324.1,DL2,3,15
2022-12-09,DL,2,Labridae,Halichoeres miniatus,3,1,324.1,DL2,3,15
2022-12-09,DL,2,Labridae,Halichoeres miniatus,3,1,324.1,DL2,3,15
2022-12-09,DL,2,Labridae,Halichoeres miniatus,7,1,324.1,DL2,3,15
2022-12-09,DL,2,Labridae,Halichoeres miniatus,1,1,324.1,DL2,3,15
2022-12-09,DL,2,Labridae,Halichoeres miniatus,2.5,1,324.1,DL2,3,15
2022-12-09,BQ,2,Labridae,Halichoeres miniatus,3,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Labridae,Halichoeres miniatus,4,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Labridae,Halichoeres miniatus,2.5,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Labridae,Halichoeres miniatus,5,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Labridae,Halichoeres miniatus,6,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Labridae,Halichoeres miniatus,7,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Labridae,Halichoeres miniatus,4,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Labridae,Halichoeres miniatus,2,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Blenniidae,Petroscirtes sp.,6,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Blenniidae,Petroscirtes sp.,3,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Pomacentridae,Pomacentrus tripunctatus,2,1,177.2,BQ2,9,15
2022-12-09,BQ,2,Siganidae,Siganus doliatus,3,1,177.2,BQ2,9,15
2022-12-09,DM,1,Labridae,Halichoeres miniatus,3,1,505.6,DM1,5,15
2022-12-09,DM,1,Labridae,Halichoeres miniatus,4,1,505.6,DM1,5,15
2022-12-09,DM,1,Labridae,Halichoeres miniatus,5,1,505.6,DM1,5,15
2022-12-09,DM,1,Labridae,Halichoeres miniatus,7,1,505.6,DM1,5,15
2022-12-09,DM,1,Labridae,Stethojulis strigiventer,2.5,1,505.6,DM1,5,15
2022-12-09,DM,1,Labridae,Stethojulis strigiventer,1,1,505.6,DM1,5,15
2022-12-09,DM,1,Blenniidae,Petroscirtes sp.,3,1,505.6,DM1,5,15
2022-12-09,DM,1,Pomacentridae,Pomacentrus tripunctatus,2.5,1,505.6,DM1,5,15
2022-12-09,DM,1,Pomacentridae,Pomacentrus tripunctatus,2,1,505.6,DM1,5,15
2022-12-09,DM,1,Pomacentridae,Pomacentrus tripunctatus,2,1,505.6,DM1,5,15
2022-12-09,DM,1,Siganidae,Siganus doliatus,3,1,505.6,DM1,5,15
2022-12-09,DM,1,Mullidae,Parupeneus indicus,5,1,505.6,DM1,5,15
2022-12-09,DM,1,Lethrinidae,Lethrinus atkinsoni,2,1,505.6,DM1,5,15
2022-12-09,DL,1,Labridae,Halichoeres miniatus,4,1,359.5,DL1,3,15
2022-12-09,DL,1,Labridae,Halichoeres miniatus,3,1,359.5,DL1,3,15
2022-12-09,BQ,1,Labridae,Halichoeres miniatus,3,1,160.5,BQ1,9,15
2022-12-09,BQ,1,Labridae,Halichoeres miniatus,5,1,160.5,BQ1,9,15
2022-12-09,BQ,1,Blenniidae,Petroscirtes sp.,3,1,160.5,BQ1,9,15
2022-12-09,BQ,1,Blenniidae,Petroscirtes sp.,3,1,160.5,BQ1,9,15
2022-12-09,BQ,1,Blenniidae,Petroscirtes sp.,2.5,1,160.5,BQ1,9,15
2022-12-09,BQ,1,Blenniidae,Petroscirtes sp.,4,1,160.5,BQ1,9,15
2022-12-09,BQ,1,Blenniidae,Petroscirtes sp.,3,1,160.5,BQ1,9,15
2022-12-09,BQ,1,Blenniidae,Petroscirtes sp.,3,1,160.5,BQ1,9,15
2022-12-09,BH,1,Labridae,Halichoeres miniatus,4,1,414,BH1,9,15
2022-12-09,BH,1,Labridae,Halichoeres miniatus,5,1,414,BH1,9,15
2022-12-09,BH,1,Labridae,Halichoeres miniatus,1.5,1,414,BH1,9,15
2022-12-09,BH,1,Labridae,Halichoeres miniatus,2,1,414,BH1,9,15
2022-12-09,W,1,Labridae,Halichoeres miniatus,3,1,876.1,W1,9,15
2022-12-09,W,1,Labridae,Halichoeres miniatus,3,1,876.1,W1,9,15
2022-12-09,W,1,Labridae,Halichoeres miniatus,7,1,876.1,W1,9,15
2022-12-09,W,1,Labridae,Halichoeres miniatus,5,1,876.1,W1,9,15
2022-12-09,W,1,Labridae,Halichoeres miniatus,1.5,1,876.1,W1,9,15
2022-12-09,W,1,Labridae,Halichoeres miniatus,1,1,876.1,W1,9,15
2022-12-09,W,1,Labridae,Halichoeres miniatus,2,1,876.1,W1,9,15
2022-12-09,W,1,Blenniidae,Petroscirtes sp.,2,1,876.1,W1,9,15
2022-12-09,W,1,Blenniidae,Petroscirtes sp.,2.5,1,876.1,W1,9,15
2022-12-09,W,1,Pomacentridae,Pomacentrus tripunctatus,2,1,876.1,W1,9,15
2022-12-09,W,1,Pomacentridae,Pomacentrus tripunctatus,2,1,876.1,W1,9,15
2022-12-09,W,1,Pomacentridae,Pomacentrus tripunctatus,3,1,876.1,W1,9,15
2022-12-09,W,1,Pomacentridae,Pomacentrus tripunctatus,2.5,1,876.1,W1,9,15
2022-12-09,W,1,Siganidae,Siganus doliatus,3,1,876.1,W1,9,15
2022-12-09,W,1,Siganidae,Siganus doliatus,3,1,876.1,W1,9,15
2022-12-09,W,1,Lethrinidae,Lethrinus atkinsoni,2,1,876.1,W1,9,15
2022-12-09,W,1,Mullidae,Parupeneus indicus,5,1,876.1,W1,9,15
2022-12-10,DM,2,Labridae,Halichoeres miniatus,1.5,1,462.4,DM2,5,16
2022-12-10,DM,2,Labridae,Halichoeres miniatus,4,1,462.4,DM2,5,16
2022-12-10,DM,2,Labridae,Halichoeres miniatus,3,1,462.4,DM2,5,16
2022-12-10,DM,2,Labridae,Halichoeres miniatus,2.5,1,462.4,DM2,5,16
2022-12-10,DM,2,Labridae,Halichoeres miniatus,2.5,1,462.4,DM2,5,16
2022-12-10,DM,2,Pomacentridae,Pomacentrus tripunctatus,3,1,462.4,DM2,5,16
2022-12-10,DM,2,Pomacentridae,Pomacentrus tripunctatus,2,1,462.4,DM2,5,16
2022-12-10,DM,2,Pomacentridae,Pomacentrus tripunctatus,2,1,462.4,DM2,5,16
2022-12-10,DM,2,Pomacentridae,Pomacentrus tripunctatus,1.5,1,462.4,DM2,5,16
2022-12-10,DM,2,Lethrinidae,Lethrinus nebulosus,7,1,462.4,DM2,5,16
2022-12-10,DM,2,Lethrinidae,Lethrinus variegatus,6,1,462.4,DM2,5,16
2022-12-10,DM,2,Siganidae,Siganus fuscescens,3.5,1,462.4,DM2,5,16
2022-12-10,DL,2,Labridae,Halichoeres miniatus,5,1,324.1,DL2,3,16
2022-12-10,DL,2,Labridae,Halichoeres miniatus,3,1,324.1,DL2,3,16
2022-12-10,DL,2,Labridae,Halichoeres miniatus,2,1,324.1,DL2,3,16
2022-12-10,DL,2,Labridae,Halichoeres miniatus,4,1,324.1,DL2,3,16
2022-12-10,DL,2,Labridae,Halichoeres miniatus,7,1,324.1,DL2,3,16
2022-12-10,DL,2,Pomacentridae,Pomacentrus tripunctatus,2,1,324.1,DL2,3,16
2022-12-10,BH,2,Labridae,Halichoeres miniatus,3,1,389,BH2,9,16
2022-12-10,BH,2,Labridae,Halichoeres miniatus,2,1,389,BH2,9,16
2022-12-10,BH,2,Labridae,Halichoeres miniatus,4,1,389,BH2,9,16
2022-12-10,BH,2,Labridae,Halichoeres miniatus,5,1,389,BH2,9,16
2022-12-10,BH,2,Labridae,Halichoeres miniatus,6,1,389,BH2,9,16
2022-12-10,BH,2,Labridae,Halichoeres miniatus,7,1,389,BH2,9,16
2022-12-10,BH,2,Labridae,Halichoeres miniatus,2.5,1,389,BH2,9,16
2022-12-10,BH,2,Labridae,Halichoeres miniatus,1,1,389,BH2,9,16
2022-12-10,BH,2,Labridae,Halichoeres miniatus,1.5,1,389,BH2,9,16
2022-12-10,BH,2,Labridae,Halichoeres miniatus,1.5,1,389,BH2,9,16
2022-12-10,BH,2,Siganidae,Siganus doliatus,3,1,389,BH2,9,16
2022-12-10,W,2,Labridae,Halichoeres miniatus,5,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Halichoeres miniatus,1,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Halichoeres miniatus,1.5,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Halichoeres miniatus,2,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Halichoeres miniatus,2.5,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Halichoeres miniatus,3,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Halichoeres miniatus,4,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Halichoeres miniatus,7,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Coris batuensis,1.5,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Stethojulis strigiventer,3.5,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Stethojulis interrupta,5,1,830.7,W2,9,16
2022-12-10,W,2,Labridae,Stethojulis interrupta,6,1,830.7,W2,9,16
2022-12-10,W,2,Pomacentridae,Pomacentrus tripunctatus,2,1,830.7,W2,9,16
2022-12-10,W,2,Siganidae,Siganus doliatus,3,1,830.7,W2,9,16
2022-12-10,W,2,Siganidae,Siganus doliatus,3,1,830.7,W2,9,16
2022-12-10,W,2,Mullidae,Parupeneus barberinus,5,1,830.7,W2,9,16
2022-12-10,W,2,Lethrinidae,Lethrinus atkinsoni,4.5,1,830.7,W2,9,16
2022-12-10,W,2,Blenniidae,Petroscirtes sp.,3,1,830.7,W2,9,16
2022-12-10,DM,3,Labridae,Halichoeres miniatus,6,1,445,DM3,5,16
2022-12-10,DM,3,Labridae,Halichoeres miniatus,1,1,445,DM3,5,16
2022-12-10,DM,3,Labridae,Halichoeres miniatus,7,1,445,DM3,5,16
2022-12-10,DM,3,Labridae,Halichoeres miniatus,2,1,445,DM3,5,16
2022-12-10,DM,3,Labridae,Halichoeres miniatus,3,1,445,DM3,5,16
2022-12-10,DM,3,Labridae,Halichoeres miniatus,1.5,1,445,DM3,5,16
2022-12-10,DM,3,Labridae,Stethojulis strigiventer,5,1,445,DM3,5,16
2022-12-10,DM,3,Pomacentridae,Pomacentrus tripunctatus,3,1,445,DM3,5,16
2022-12-10,DM,3,Pomacentridae,Pomacentrus tripunctatus,2,1,445,DM3,5,16
2022-12-10,DM,3,Siganidae,Siganus doliatus,3,1,445,DM3,5,16
2022-12-10,DM,3,Blenniidae,Petroscirtes sp.,3,1,445,DM3,5,16
2022-12-10,DM,3,Blenniidae,Petroscirtes sp.,3,1,445,DM3,5,16
2022-12-10,DL,3,Labridae,Halichoeres miniatus,7,1,293.6,DL3,3,16
2022-12-10,DL,3,Labridae,Halichoeres miniatus,1,1,293.6,DL3,3,16
2022-12-10,DL,3,Labridae,Halichoeres miniatus,1,1,293.6,DL3,3,16
2022-12-10,DL,3,Labridae,Halichoeres miniatus,1.5,1,293.6,DL3,3,16
2022-12-10,DL,5,Labridae,Halichoeres miniatus,1,1,307.4,DL5,3,16
2022-12-10,DL,5,Labridae,Halichoeres miniatus,5,1,307.4,DL5,3,16
2022-12-10,DL,5,Labridae,Halichoeres miniatus,2,1,307.4,DL5,3,16
2022-12-10,DL,5,Labridae,Halichoeres miniatus,3,1,307.4,DL5,3,16
2022-12-10,DL,5,Labridae,Halichoeres miniatus,4,1,307.4,DL5,3,16
2022-12-10,DL,5,Labridae,Halichoeres miniatus,1.5,1,307.4,DL5,3,16
2022-12-10,DL,5,Labridae,Halichoeres miniatus,1,1,307.4,DL5,3,16
2022-12-10,DL,5,Labridae,Halichoeres miniatus,1,1,307.4,DL5,3,16
2022-12-10,DL,5,Siganidae,Siganus fuscescens,4,1,307.4,DL5,3,16
2022-12-10,DL,5,Lethrinidae,Lethrinus nebulosus,7,1,307.4,DL5,3,16
2022-12-10,BQ,5,Labridae,Halichoeres miniatus,4,1,167.4,BQ5,9,16
2022-12-10,BQ,5,Labridae,Halichoeres miniatus,6,1,167.4,BQ5,9,16
2022-12-10,BQ,5,Labridae,Halichoeres miniatus,5,1,167.4,BQ5,9,16
2022-12-10,BQ,5,Labridae,Halichoeres miniatus,7,1,167.4,BQ5,9,16
2022-12-10,BQ,5,Labridae,Halichoeres miniatus,2,1,167.4,BQ5,9,16
2022-12-10,BQ,5,Labridae,Halichoeres miniatus,1,1,167.4,BQ5,9,16
2022-12-10,BQ,5,Pomacentridae,Pomacentrus tripunctatus,2,1,167.4,BQ5,9,16
2022-12-10,BQ,5,Siganidae,Siganus doliatus,3,1,167.4,BQ5,9,16
2022-12-10,DM,5,Labridae,Halichoeres miniatus,1,1,374.3,DM5,5,16
2022-12-10,DM,5,Labridae,Halichoeres miniatus,1.5,1,374.3,DM5,5,16
2022-12-10,DM,5,Labridae,Halichoeres miniatus,5,1,374.3,DM5,5,16
2022-12-10,DM,5,Labridae,Halichoeres miniatus,3,1,374.3,DM5,5,16
2022-12-10,DM,5,Labridae,Halichoeres miniatus,7,1,374.3,DM5,5,16
2022-12-10,DM,5,Labridae,Halichoeres miniatus,1,1,374.3,DM5,5,16
2022-12-10,DM,5,Labridae,Halichoeres miniatus,4,1,374.3,DM5,5,16
2022-12-10,DM,5,Pomacentridae,Pomacentrus tripunctatus,2,1,374.3,DM5,5,16
2022-12-10,DM,5,Pomacentridae,Pomacentrus tripunctatus,2,1,374.3,DM5,5,16
2022-12-10,BH,5,Labridae,Halichoeres miniatus,1,1,371,BH5,9,16
2022-12-10,BH,5,Labridae,Halichoeres miniatus,7,1,371,BH5,9,16
2022-12-10,BH,5,Labridae,Halichoeres miniatus,5,1,371,BH5,9,16
2022-12-10,BH,5,Labridae,Halichoeres miniatus,4,1,371,BH5,9,16
2022-12-10,BH,5,Labridae,Halichoeres miniatus,4,1,371,BH5,9,16
2022-12-10,BH,5,Labridae,Halichoeres miniatus,2.5,1,371,BH5,9,16
2022-12-10,BH,5,Labridae,Halichoeres miniatus,1,1,371,BH5,9,16
2022-12-10,BH,5,Labridae,Halichoeres miniatus,2,1,371,BH5,9,16
2022-12-10,BH,5,Labridae,Coris batuensis,1,1,371,BH5,9,16
2022-12-10,BH,5,Pomacentridae,Pomacentrus tripunctatus,2.5,1,371,BH5,9,16
2022-12-10,BH,5,Pomacentridae,Pomacentrus tripunctatus,3,1,371,BH5,9,16
2022-12-10,BH,5,Pomacentridae,Pomacentrus tripunctatus,2,1,371,BH5,9,16
2022-12-10,BH,5,Pomacentridae,Pomacentrus tripunctatus,2,1,371,BH5,9,16
2022-12-10,BH,5,Siganidae,Siganus doliatus,3,1,371,BH5,9,16
2022-12-10,BH,5,Siganidae,Siganus fuscescens,3,1,371,BH5,9,16
2022-12-10,BH,5,Blenniidae,Petroscirtes sp.,2.5,1,371,BH5,9,16
2022-12-10,W,5,Labridae,Halichoeres miniatus,6,1,674.1,W5,9,16
2022-12-10,W,5,Labridae,Halichoeres miniatus,2.5,1,674.1,W5,9,16
2022-12-10,W,5,Labridae,Halichoeres miniatus,2.5,1,674.1,W5,9,16
2022-12-10,W,5,Labridae,Halichoeres miniatus,2.5,1,674.1,W5,9,16
2022-12-10,W,5,Labridae,Halichoeres miniatus,5,1,674.1,W5,9,16
2022-12-10,W,5,Labridae,Halichoeres miniatus,4,1,674.1,W5,9,16
2022-12-10,W,5,Blenniidae,Petroscirtes sp.,3,1,674.1,W5,9,16
2022-12-10,W,5,Blenniidae,Petroscirtes sp.,2.5,1,674.1,W5,9,16
2022-12-10,W,5,Blenniidae,Petroscirtes sp.,2,1,674.1,W5,9,16
2022-12-10,W,5,Pomacentridae,Pomacentrus tripunctatus,2,1,674.1,W5,9,16
2022-12-10,W,5,Pomacentridae,Pomacentrus tripunctatus,3,1,674.1,W5,9,16
2022-12-10,W,5,Pomacentridae,Pomacentrus tripunctatus,2,1,674.1,W5,9,16
2022-12-10,W,5,Lutjanidae,Lutjanus carponotatus,3,1,674.1,W5,9,16
2022-12-10,W,5,Siganidae,Siganus doliatus,3,1,674.1,W5,9,16
2022-12-10,W,5,Siganidae,Siganus fuscescens,3.5,1,674.1,W5,9,16
2022-12-10,DM,4,Labridae,Halichoeres miniatus,4,1,485,DM4,5,16
2022-12-10,DM,4,Labridae,Halichoeres miniatus,6,1,485,DM4,5,16
2022-12-10,DM,4,Labridae,Halichoeres miniatus,2.5,1,485,DM4,5,16
2022-12-10,DM,4,Labridae,Halichoeres miniatus,2,1,485,DM4,5,16
2022-12-10,DM,4,Labridae (Scarinae),Chlorurus sp.,5,1,485,DM4,5,16
2022-12-10,DM,4,Pomacentridae,Pomacentrus tripunctatus,2,1,485,DM4,5,16
2022-12-10,DM,4,Pomacentridae,Pomacentrus tripunctatus,3,1,485,DM4,5,16
