Treatment,Replicate,Date,Species,abundance,plot.weight,plotID,Density,Day,Family
BQ,4,2022-12-10,Siganus fuscescens,0,148,BQ4,9,16,Siganidae
BQ,4,2022-12-11,Halichoeres miniatus,3,148,BQ4,9,17,Labridae
BQ,4,2022-12-11,Lethrinus atkinsoni,0,148,BQ4,9,17,Lethrinidae
BQ,4,2022-12-11,Petroscirtes sp.,0,148,BQ4,9,17,Blenniidae
BQ,4,2022-12-11,Pomacentrus tripunctatus,0,148,BQ4,9,17,Pomacentridae
BQ,4,2022-12-11,Siganus doliatus,0,148,BQ4,9,17,Siganidae
BQ,4,2022-12-11,Siganus fuscescens,0,148,BQ4,9,17,Siganidae
BQ,4,2022-12-12,Halichoeres miniatus,2,148,BQ4,9,18,Labridae
BQ,4,2022-12-12,Lethrinus atkinsoni,0,148,BQ4,9,18,Lethrinidae
BQ,4,2022-12-12,Petroscirtes sp.,0,148,BQ4,9,18,Blenniidae
BQ,4,2022-12-12,Pomacentrus tripunctatus,0,148,BQ4,9,18,Pomacentridae
BQ,4,2022-12-12,Siganus doliatus,0,148,BQ4,9,18,Siganidae
BQ,4,2022-12-12,Siganus fuscescens,0,148,BQ4,9,18,Siganidae
BQ,5,2022-11-25,Halichoeres miniatus,2,167.4,BQ5,9,1,Labridae
BQ,5,2022-11-25,Lethrinus atkinsoni,0,167.4,BQ5,9,1,Lethrinidae
BQ,5,2022-11-25,Petroscirtes sp.,2,167.4,BQ5,9,1,Blenniidae
BQ,5,2022-11-25,Pomacentrus tripunctatus,0,167.4,BQ5,9,1,Pomacentridae
BQ,5,2022-11-25,Siganus doliatus,0,167.4,BQ5,9,1,Siganidae
BQ,5,2022-11-25,Siganus fuscescens,0,167.4,BQ5,9,1,Siganidae
BQ,5,2022-11-26,Halichoeres miniatus,2,167.4,BQ5,9,2,Labridae
BQ,5,2022-11-26,Lethrinus atkinsoni,0,167.4,BQ5,9,2,Lethrinidae
BQ,5,2022-11-26,Petroscirtes sp.,0,167.4,BQ5,9,2,Blenniidae
BQ,5,2022-11-26,Pomacentrus tripunctatus,0,167.4,BQ5,9,2,Pomacentridae
BQ,5,2022-11-26,Siganus doliatus,0,167.4,BQ5,9,2,Siganidae
BQ,5,2022-11-26,Siganus fuscescens,0,167.4,BQ5,9,2,Siganidae
BQ,5,2022-11-27,Halichoeres miniatus,1,167.4,BQ5,9,3,Labridae
BQ,5,2022-11-27,Lethrinus atkinsoni,0,167.4,BQ5,9,3,Lethrinidae
BQ,5,2022-11-27,Petroscirtes sp.,1,167.4,BQ5,9,3,Blenniidae
BQ,5,2022-11-27,Pomacentrus tripunctatus,0,167.4,BQ5,9,3,Pomacentridae
BQ,5,2022-11-27,Siganus doliatus,0,167.4,BQ5,9,3,Siganidae
BQ,5,2022-11-27,Siganus fuscescens,0,167.4,BQ5,9,3,Siganidae
BQ,5,2022-11-28,Halichoeres miniatus,1,167.4,BQ5,9,4,Labridae
BQ,5,2022-11-28,Lethrinus atkinsoni,0,167.4,BQ5,9,4,Lethrinidae
BQ,5,2022-11-28,Petroscirtes sp.,0,167.4,BQ5,9,4,Blenniidae
BQ,5,2022-11-28,Pomacentrus tripunctatus,1,167.4,BQ5,9,4,Pomacentridae
BQ,5,2022-11-28,Siganus doliatus,1,167.4,BQ5,9,4,Siganidae
BQ,5,2022-11-28,Siganus fuscescens,0,167.4,BQ5,9,4,Siganidae
BQ,5,2022-11-29,Halichoeres miniatus,3,167.4,BQ5,9,5,Labridae
BQ,5,2022-11-29,Lethrinus atkinsoni,0,167.4,BQ5,9,5,Lethrinidae
BQ,5,2022-11-29,Petroscirtes sp.,1,167.4,BQ5,9,5,Blenniidae
BQ,5,2022-11-29,Pomacentrus tripunctatus,0,167.4,BQ5,9,5,Pomacentridae
BQ,5,2022-11-29,Siganus doliatus,1,167.4,BQ5,9,5,Siganidae
BQ,5,2022-11-29,Siganus fuscescens,0,167.4,BQ5,9,5,Siganidae
BQ,5,2022-11-30,Halichoeres miniatus,0,167.4,BQ5,9,6,Labridae
BQ,5,2022-11-30,Lethrinus atkinsoni,0,167.4,BQ5,9,6,Lethrinidae
BQ,5,2022-11-30,Petroscirtes sp.,1,167.4,BQ5,9,6,Blenniidae
BQ,5,2022-11-30,Pomacentrus tripunctatus,0,167.4,BQ5,9,6,Pomacentridae
BQ,5,2022-11-30,Siganus doliatus,1,167.4,BQ5,9,6,Siganidae
BQ,5,2022-11-30,Siganus fuscescens,0,167.4,BQ5,9,6,Siganidae
BQ,5,2022-12-01,Halichoeres miniatus,4,167.4,BQ5,9,7,Labridae
BQ,5,2022-12-01,Lethrinus atkinsoni,0,167.4,BQ5,9,7,Lethrinidae
BQ,5,2022-12-01,Petroscirtes sp.,1,167.4,BQ5,9,7,Blenniidae
BQ,5,2022-12-01,Pomacentrus tripunctatus,1,167.4,BQ5,9,7,Pomacentridae
BQ,5,2022-12-01,Siganus doliatus,2,167.4,BQ5,9,7,Siganidae
BQ,5,2022-12-01,Siganus fuscescens,0,167.4,BQ5,9,7,Siganidae
BQ,5,2022-12-02,Halichoeres miniatus,1,167.4,BQ5,9,8,Labridae
BQ,5,2022-12-02,Lethrinus atkinsoni,0,167.4,BQ5,9,8,Lethrinidae
BQ,5,2022-12-02,Petroscirtes sp.,1,167.4,BQ5,9,8,Blenniidae
BQ,5,2022-12-02,Pomacentrus tripunctatus,0,167.4,BQ5,9,8,Pomacentridae
BQ,5,2022-12-02,Siganus doliatus,0,167.4,BQ5,9,8,Siganidae
BQ,5,2022-12-02,Siganus fuscescens,0,167.4,BQ5,9,8,Siganidae
BQ,5,2022-12-03,Halichoeres miniatus,3,167.4,BQ5,9,9,Labridae
BQ,5,2022-12-03,Lethrinus atkinsoni,0,167.4,BQ5,9,9,Lethrinidae
BQ,5,2022-12-03,Petroscirtes sp.,0,167.4,BQ5,9,9,Blenniidae
BQ,5,2022-12-03,Pomacentrus tripunctatus,0,167.4,BQ5,9,9,Pomacentridae
BQ,5,2022-12-03,Siganus doliatus,1,167.4,BQ5,9,9,Siganidae
BQ,5,2022-12-03,Siganus fuscescens,0,167.4,BQ5,9,9,Siganidae
BQ,5,2022-12-04,Halichoeres miniatus,3,167.4,BQ5,9,10,Labridae
BQ,5,2022-12-04,Lethrinus atkinsoni,0,167.4,BQ5,9,10,Lethrinidae
BQ,5,2022-12-04,Petroscirtes sp.,0,167.4,BQ5,9,10,Blenniidae
BQ,5,2022-12-04,Pomacentrus tripunctatus,0,167.4,BQ5,9,10,Pomacentridae
BQ,5,2022-12-04,Siganus doliatus,1,167.4,BQ5,9,10,Siganidae
BQ,5,2022-12-04,Siganus fuscescens,0,167.4,BQ5,9,10,Siganidae
BQ,5,2022-12-05,Halichoeres miniatus,6,167.4,BQ5,9,11,Labridae
BQ,5,2022-12-05,Lethrinus atkinsoni,0,167.4,BQ5,9,11,Lethrinidae
BQ,5,2022-12-05,Petroscirtes sp.,1,167.4,BQ5,9,11,Blenniidae
BQ,5,2022-12-05,Pomacentrus tripunctatus,0,167.4,BQ5,9,11,Pomacentridae
BQ,5,2022-12-05,Siganus doliatus,1,167.4,BQ5,9,11,Siganidae
BQ,5,2022-12-05,Siganus fuscescens,0,167.4,BQ5,9,11,Siganidae
BQ,5,2022-12-06,Halichoeres miniatus,2,167.4,BQ5,9,12,Labridae
BQ,5,2022-12-06,Lethrinus atkinsoni,0,167.4,BQ5,9,12,Lethrinidae
BQ,5,2022-12-06,Petroscirtes sp.,0,167.4,BQ5,9,12,Blenniidae
BQ,5,2022-12-06,Pomacentrus tripunctatus,0,167.4,BQ5,9,12,Pomacentridae
BQ,5,2022-12-06,Siganus doliatus,1,167.4,BQ5,9,12,Siganidae
BQ,5,2022-12-06,Siganus fuscescens,0,167.4,BQ5,9,12,Siganidae
BQ,5,2022-12-07,Halichoeres miniatus,4,167.4,BQ5,9,13,Labridae
BQ,5,2022-12-07,Lethrinus atkinsoni,0,167.4,BQ5,9,13,Lethrinidae
BQ,5,2022-12-07,Petroscirtes sp.,0,167.4,BQ5,9,13,Blenniidae
BQ,5,2022-12-07,Pomacentrus tripunctatus,1,167.4,BQ5,9,13,Pomacentridae
BQ,5,2022-12-07,Siganus doliatus,1,167.4,BQ5,9,13,Siganidae
BQ,5,2022-12-07,Siganus fuscescens,0,167.4,BQ5,9,13,Siganidae
BQ,5,2022-12-08,Halichoeres miniatus,5,167.4,BQ5,9,14,Labridae
BQ,5,2022-12-08,Lethrinus atkinsoni,0,167.4,BQ5,9,14,Lethrinidae
BQ,5,2022-12-08,Petroscirtes sp.,0,167.4,BQ5,9,14,Blenniidae
BQ,5,2022-12-08,Pomacentrus tripunctatus,1,167.4,BQ5,9,14,Pomacentridae
BQ,5,2022-12-08,Siganus doliatus,1,167.4,BQ5,9,14,Siganidae
BQ,5,2022-12-08,Siganus fuscescens,0,167.4,BQ5,9,14,Siganidae
BQ,5,2022-12-09,Halichoeres miniatus,6,167.4,BQ5,9,15,Labridae
BQ,5,2022-12-09,Lethrinus atkinsoni,0,167.4,BQ5,9,15,Lethrinidae
BQ,5,2022-12-09,Petroscirtes sp.,0,167.4,BQ5,9,15,Blenniidae
BQ,5,2022-12-09,Pomacentrus tripunctatus,1,167.4,BQ5,9,15,Pomacentridae
BQ,5,2022-12-09,Siganus doliatus,1,167.4,BQ5,9,15,Siganidae
BQ,5,2022-12-09,Siganus fuscescens,0,167.4,BQ5,9,15,Siganidae
BQ,5,2022-12-10,Halichoeres miniatus,6,167.4,BQ5,9,16,Labridae
BQ,5,2022-12-10,Lethrinus atkinsoni,0,167.4,BQ5,9,16,Lethrinidae
BQ,5,2022-12-10,Petroscirtes sp.,0,167.4,BQ5,9,16,Blenniidae
BQ,5,2022-12-10,Pomacentrus tripunctatus,1,167.4,BQ5,9,16,Pomacentridae
BQ,5,2022-12-10,Siganus doliatus,1,167.4,BQ5,9,16,Siganidae
BQ,5,2022-12-10,Siganus fuscescens,0,167.4,BQ5,9,16,Siganidae
BQ,5,2022-12-11,Halichoeres miniatus,2,167.4,BQ5,9,17,Labridae
BQ,5,2022-12-11,Lethrinus atkinsoni,0,167.4,BQ5,9,17,Lethrinidae
BQ,5,2022-12-11,Petroscirtes sp.,0,167.4,BQ5,9,17,Blenniidae
BQ,5,2022-12-11,Pomacentrus tripunctatus,1,167.4,BQ5,9,17,Pomacentridae
BQ,5,2022-12-11,Siganus doliatus,0,167.4,BQ5,9,17,Siganidae
BQ,5,2022-12-11,Siganus fuscescens,0,167.4,BQ5,9,17,Siganidae
BQ,5,2022-12-12,Halichoeres miniatus,2,167.4,BQ5,9,18,Labridae
BQ,5,2022-12-12,Lethrinus atkinsoni,1,167.4,BQ5,9,18,Lethrinidae
BQ,5,2022-12-12,Petroscirtes sp.,0,167.4,BQ5,9,18,Blenniidae
BQ,5,2022-12-12,Pomacentrus tripunctatus,1,167.4,BQ5,9,18,Pomacentridae
BQ,5,2022-12-12,Siganus doliatus,0,167.4,BQ5,9,18,Siganidae
BQ,5,2022-12-12,Siganus fuscescens,0,167.4,BQ5,9,18,Siganidae
DL,1,2022-11-25,Halichoeres miniatus,1,359.5,DL1,3,1,Labridae
DL,1,2022-11-25,Lethrinus atkinsoni,0,359.5,DL1,3,1,Lethrinidae
DL,1,2022-11-25,Petroscirtes sp.,2,359.5,DL1,3,1,Blenniidae
DL,1,2022-11-25,Pomacentrus tripunctatus,0,359.5,DL1,3,1,Pomacentridae
DL,1,2022-11-25,Siganus doliatus,2,359.5,DL1,3,1,Siganidae
DL,1,2022-11-25,Siganus fuscescens,0,359.5,DL1,3,1,Siganidae
DL,1,2022-11-26,Halichoeres miniatus,0,359.5,DL1,3,2,Labridae
DL,1,2022-11-26,Lethrinus atkinsoni,0,359.5,DL1,3,2,Lethrinidae
DL,1,2022-11-26,Petroscirtes sp.,0,359.5,DL1,3,2,Blenniidae
DL,1,2022-11-26,Pomacentrus tripunctatus,0,359.5,DL1,3,2,Pomacentridae
DL,1,2022-11-26,Siganus doliatus,1,359.5,DL1,3,2,Siganidae
DL,1,2022-11-26,Siganus fuscescens,0,359.5,DL1,3,2,Siganidae
DL,1,2022-11-27,Halichoeres miniatus,2,359.5,DL1,3,3,Labridae
DL,1,2022-11-27,Lethrinus atkinsoni,0,359.5,DL1,3,3,Lethrinidae
DL,1,2022-11-27,Petroscirtes sp.,0,359.5,DL1,3,3,Blenniidae
DL,1,2022-11-27,Pomacentrus tripunctatus,0,359.5,DL1,3,3,Pomacentridae
DL,1,2022-11-27,Siganus doliatus,1,359.5,DL1,3,3,Siganidae
DL,1,2022-11-27,Siganus fuscescens,0,359.5,DL1,3,3,Siganidae
DL,1,2022-11-28,Halichoeres miniatus,3,359.5,DL1,3,4,Labridae
DL,1,2022-11-28,Lethrinus atkinsoni,1,359.5,DL1,3,4,Lethrinidae
DL,1,2022-11-28,Petroscirtes sp.,0,359.5,DL1,3,4,Blenniidae
DL,1,2022-11-28,Pomacentrus tripunctatus,0,359.5,DL1,3,4,Pomacentridae
DL,1,2022-11-28,Siganus doliatus,0,359.5,DL1,3,4,Siganidae
DL,1,2022-11-28,Siganus fuscescens,0,359.5,DL1,3,4,Siganidae
DL,1,2022-11-29,Halichoeres miniatus,2,359.5,DL1,3,5,Labridae
DL,1,2022-11-29,Lethrinus atkinsoni,1,359.5,DL1,3,5,Lethrinidae
DL,1,2022-11-29,Petroscirtes sp.,0,359.5,DL1,3,5,Blenniidae
DL,1,2022-11-29,Pomacentrus tripunctatus,0,359.5,DL1,3,5,Pomacentridae
DL,1,2022-11-29,Siganus doliatus,0,359.5,DL1,3,5,Siganidae
DL,1,2022-11-29,Siganus fuscescens,0,359.5,DL1,3,5,Siganidae
DL,1,2022-11-30,Halichoeres miniatus,1,359.5,DL1,3,6,Labridae
DL,1,2022-11-30,Lethrinus atkinsoni,1,359.5,DL1,3,6,Lethrinidae
DL,1,2022-11-30,Petroscirtes sp.,0,359.5,DL1,3,6,Blenniidae
DL,1,2022-11-30,Pomacentrus tripunctatus,0,359.5,DL1,3,6,Pomacentridae
DL,1,2022-11-30,Siganus doliatus,0,359.5,DL1,3,6,Siganidae
DL,1,2022-11-30,Siganus fuscescens,1,359.5,DL1,3,6,Siganidae
DL,1,2022-12-01,Halichoeres miniatus,7,359.5,DL1,3,7,Labridae
DL,1,2022-12-01,Lethrinus atkinsoni,0,359.5,DL1,3,7,Lethrinidae
DL,1,2022-12-01,Petroscirtes sp.,1,359.5,DL1,3,7,Blenniidae
DL,1,2022-12-01,Pomacentrus tripunctatus,0,359.5,DL1,3,7,Pomacentridae
DL,1,2022-12-01,Siganus doliatus,0,359.5,DL1,3,7,Siganidae
DL,1,2022-12-01,Siganus fuscescens,0,359.5,DL1,3,7,Siganidae
DL,1,2022-12-02,Halichoeres miniatus,5,359.5,DL1,3,8,Labridae
DL,1,2022-12-02,Lethrinus atkinsoni,1,359.5,DL1,3,8,Lethrinidae
DL,1,2022-12-02,Petroscirtes sp.,0,359.5,DL1,3,8,Blenniidae
DL,1,2022-12-02,Pomacentrus tripunctatus,0,359.5,DL1,3,8,Pomacentridae
DL,1,2022-12-02,Siganus doliatus,0,359.5,DL1,3,8,Siganidae
DL,1,2022-12-02,Siganus fuscescens,0,359.5,DL1,3,8,Siganidae
DL,1,2022-12-03,Halichoeres miniatus,2,359.5,DL1,3,9,Labridae
DL,1,2022-12-03,Lethrinus atkinsoni,0,359.5,DL1,3,9,Lethrinidae
DL,1,2022-12-03,Petroscirtes sp.,0,359.5,DL1,3,9,Blenniidae
DL,1,2022-12-03,Pomacentrus tripunctatus,0,359.5,DL1,3,9,Pomacentridae
DL,1,2022-12-03,Siganus doliatus,1,359.5,DL1,3,9,Siganidae
DL,1,2022-12-03,Siganus fuscescens,1,359.5,DL1,3,9,Siganidae
DL,1,2022-12-04,Halichoeres miniatus,5,359.5,DL1,3,10,Labridae
DL,1,2022-12-04,Lethrinus atkinsoni,0,359.5,DL1,3,10,Lethrinidae
DL,1,2022-12-04,Petroscirtes sp.,1,359.5,DL1,3,10,Blenniidae
DL,1,2022-12-04,Pomacentrus tripunctatus,0,359.5,DL1,3,10,Pomacentridae
DL,1,2022-12-04,Siganus doliatus,0,359.5,DL1,3,10,Siganidae
DL,1,2022-12-04,Siganus fuscescens,1,359.5,DL1,3,10,Siganidae
DL,1,2022-12-05,Halichoeres miniatus,5,359.5,DL1,3,11,Labridae
DL,1,2022-12-05,Lethrinus atkinsoni,0,359.5,DL1,3,11,Lethrinidae
DL,1,2022-12-05,Petroscirtes sp.,1,359.5,DL1,3,11,Blenniidae
DL,1,2022-12-05,Pomacentrus tripunctatus,0,359.5,DL1,3,11,Pomacentridae
DL,1,2022-12-05,Siganus doliatus,0,359.5,DL1,3,11,Siganidae
DL,1,2022-12-05,Siganus fuscescens,0,359.5,DL1,3,11,Siganidae
DL,1,2022-12-06,Halichoeres miniatus,1,359.5,DL1,3,12,Labridae
DL,1,2022-12-06,Lethrinus atkinsoni,0,359.5,DL1,3,12,Lethrinidae
DL,1,2022-12-06,Petroscirtes sp.,0,359.5,DL1,3,12,Blenniidae
DL,1,2022-12-06,Pomacentrus tripunctatus,0,359.5,DL1,3,12,Pomacentridae
DL,1,2022-12-06,Siganus doliatus,0,359.5,DL1,3,12,Siganidae
DL,1,2022-12-06,Siganus fuscescens,0,359.5,DL1,3,12,Siganidae
DL,1,2022-12-07,Halichoeres miniatus,4,359.5,DL1,3,13,Labridae
DL,1,2022-12-07,Lethrinus atkinsoni,0,359.5,DL1,3,13,Lethrinidae
DL,1,2022-12-07,Petroscirtes sp.,0,359.5,DL1,3,13,Blenniidae
DL,1,2022-12-07,Pomacentrus tripunctatus,0,359.5,DL1,3,13,Pomacentridae
DL,1,2022-12-07,Siganus doliatus,0,359.5,DL1,3,13,Siganidae
DL,1,2022-12-07,Siganus fuscescens,0,359.5,DL1,3,13,Siganidae
DL,1,2022-12-08,Halichoeres miniatus,4,359.5,DL1,3,14,Labridae
DL,1,2022-12-08,Lethrinus atkinsoni,0,359.5,DL1,3,14,Lethrinidae
DL,1,2022-12-08,Petroscirtes sp.,0,359.5,DL1,3,14,Blenniidae
DL,1,2022-12-08,Pomacentrus tripunctatus,0,359.5,DL1,3,14,Pomacentridae
DL,1,2022-12-08,Siganus doliatus,0,359.5,DL1,3,14,Siganidae
DL,1,2022-12-08,Siganus fuscescens,0,359.5,DL1,3,14,Siganidae
DL,1,2022-12-09,Halichoeres miniatus,2,359.5,DL1,3,15,Labridae
DL,1,2022-12-09,Lethrinus atkinsoni,0,359.5,DL1,3,15,Lethrinidae
DL,1,2022-12-09,Petroscirtes sp.,0,359.5,DL1,3,15,Blenniidae
DL,1,2022-12-09,Pomacentrus tripunctatus,0,359.5,DL1,3,15,Pomacentridae
DL,1,2022-12-09,Siganus doliatus,0,359.5,DL1,3,15,Siganidae
DL,1,2022-12-09,Siganus fuscescens,0,359.5,DL1,3,15,Siganidae
DL,1,2022-12-10,Halichoeres miniatus,3,359.5,DL1,3,16,Labridae
DL,1,2022-12-10,Lethrinus atkinsoni,0,359.5,DL1,3,16,Lethrinidae
DL,1,2022-12-10,Petroscirtes sp.,0,359.5,DL1,3,16,Blenniidae
DL,1,2022-12-10,Pomacentrus tripunctatus,0,359.5,DL1,3,16,Pomacentridae
DL,1,2022-12-10,Siganus doliatus,0,359.5,DL1,3,16,Siganidae
DL,1,2022-12-10,Siganus fuscescens,0,359.5,DL1,3,16,Siganidae
DL,1,2022-12-11,Halichoeres miniatus,2,359.5,DL1,3,17,Labridae
DL,1,2022-12-11,Lethrinus atkinsoni,0,359.5,DL1,3,17,Lethrinidae
DL,1,2022-12-11,Petroscirtes sp.,0,359.5,DL1,3,17,Blenniidae
DL,1,2022-12-11,Pomacentrus tripunctatus,0,359.5,DL1,3,17,Pomacentridae
DL,1,2022-12-11,Siganus doliatus,0,359.5,DL1,3,17,Siganidae
DL,1,2022-12-11,Siganus fuscescens,0,359.5,DL1,3,17,Siganidae
DL,1,2022-12-12,Halichoeres miniatus,2,359.5,DL1,3,18,Labridae
DL,1,2022-12-12,Lethrinus atkinsoni,0,359.5,DL1,3,18,Lethrinidae
DL,1,2022-12-12,Petroscirtes sp.,0,359.5,DL1,3,18,Blenniidae
DL,1,2022-12-12,Pomacentrus tripunctatus,0,359.5,DL1,3,18,Pomacentridae
DL,1,2022-12-12,Siganus doliatus,1,359.5,DL1,3,18,Siganidae
DL,1,2022-12-12,Siganus fuscescens,0,359.5,DL1,3,18,Siganidae
DL,2,2022-11-25,Halichoeres miniatus,3,324.1,DL2,3,1,Labridae
DL,2,2022-11-25,Lethrinus atkinsoni,0,324.1,DL2,3,1,Lethrinidae
DL,2,2022-11-25,Petroscirtes sp.,0,324.1,DL2,3,1,Blenniidae
DL,2,2022-11-25,Pomacentrus tripunctatus,0,324.1,DL2,3,1,Pomacentridae
DL,2,2022-11-25,Siganus doliatus,0,324.1,DL2,3,1,Siganidae
DL,2,2022-11-25,Siganus fuscescens,0,324.1,DL2,3,1,Siganidae
DL,2,2022-11-26,Halichoeres miniatus,0,324.1,DL2,3,2,Labridae
DL,2,2022-11-26,Lethrinus atkinsoni,0,324.1,DL2,3,2,Lethrinidae
DL,2,2022-11-26,Petroscirtes sp.,0,324.1,DL2,3,2,Blenniidae
DL,2,2022-11-26,Pomacentrus tripunctatus,0,324.1,DL2,3,2,Pomacentridae
DL,2,2022-11-26,Siganus doliatus,0,324.1,DL2,3,2,Siganidae
DL,2,2022-11-26,Siganus fuscescens,0,324.1,DL2,3,2,Siganidae
DL,2,2022-11-27,Halichoeres miniatus,4,324.1,DL2,3,3,Labridae
DL,2,2022-11-27,Lethrinus atkinsoni,0,324.1,DL2,3,3,Lethrinidae
DL,2,2022-11-27,Petroscirtes sp.,0,324.1,DL2,3,3,Blenniidae
DL,2,2022-11-27,Pomacentrus tripunctatus,0,324.1,DL2,3,3,Pomacentridae
DL,2,2022-11-27,Siganus doliatus,0,324.1,DL2,3,3,Siganidae
DL,2,2022-11-27,Siganus fuscescens,0,324.1,DL2,3,3,Siganidae
DL,2,2022-11-28,Halichoeres miniatus,3,324.1,DL2,3,4,Labridae
DL,2,2022-11-28,Lethrinus atkinsoni,0,324.1,DL2,3,4,Lethrinidae
DL,2,2022-11-28,Petroscirtes sp.,0,324.1,DL2,3,4,Blenniidae
DL,2,2022-11-28,Pomacentrus tripunctatus,0,324.1,DL2,3,4,Pomacentridae
DL,2,2022-11-28,Siganus doliatus,0,324.1,DL2,3,4,Siganidae
DL,2,2022-11-28,Siganus fuscescens,0,324.1,DL2,3,4,Siganidae
DL,2,2022-11-29,Halichoeres miniatus,6,324.1,DL2,3,5,Labridae
DL,2,2022-11-29,Lethrinus atkinsoni,0,324.1,DL2,3,5,Lethrinidae
DL,2,2022-11-29,Petroscirtes sp.,0,324.1,DL2,3,5,Blenniidae
DL,2,2022-11-29,Pomacentrus tripunctatus,0,324.1,DL2,3,5,Pomacentridae
DL,2,2022-11-29,Siganus doliatus,0,324.1,DL2,3,5,Siganidae
DL,2,2022-11-29,Siganus fuscescens,0,324.1,DL2,3,5,Siganidae
DL,2,2022-11-30,Halichoeres miniatus,5,324.1,DL2,3,6,Labridae
DL,2,2022-11-30,Lethrinus atkinsoni,0,324.1,DL2,3,6,Lethrinidae
DL,2,2022-11-30,Petroscirtes sp.,0,324.1,DL2,3,6,Blenniidae
DL,2,2022-11-30,Pomacentrus tripunctatus,0,324.1,DL2,3,6,Pomacentridae
DL,2,2022-11-30,Siganus doliatus,0,324.1,DL2,3,6,Siganidae
DL,2,2022-11-30,Siganus fuscescens,0,324.1,DL2,3,6,Siganidae
DL,2,2022-12-01,Halichoeres miniatus,4,324.1,DL2,3,7,Labridae
DL,2,2022-12-01,Lethrinus atkinsoni,0,324.1,DL2,3,7,Lethrinidae
DL,2,2022-12-01,Petroscirtes sp.,0,324.1,DL2,3,7,Blenniidae
DL,2,2022-12-01,Pomacentrus tripunctatus,1,324.1,DL2,3,7,Pomacentridae
DL,2,2022-12-01,Siganus doliatus,0,324.1,DL2,3,7,Siganidae
DL,2,2022-12-01,Siganus fuscescens,0,324.1,DL2,3,7,Siganidae
DL,2,2022-12-02,Halichoeres miniatus,5,324.1,DL2,3,8,Labridae
DL,2,2022-12-02,Lethrinus atkinsoni,0,324.1,DL2,3,8,Lethrinidae
DL,2,2022-12-02,Petroscirtes sp.,0,324.1,DL2,3,8,Blenniidae
DL,2,2022-12-02,Pomacentrus tripunctatus,1,324.1,DL2,3,8,Pomacentridae
DL,2,2022-12-02,Siganus doliatus,0,324.1,DL2,3,8,Siganidae
DL,2,2022-12-02,Siganus fuscescens,0,324.1,DL2,3,8,Siganidae
DL,2,2022-12-03,Halichoeres miniatus,6,324.1,DL2,3,9,Labridae
DL,2,2022-12-03,Lethrinus atkinsoni,0,324.1,DL2,3,9,Lethrinidae
DL,2,2022-12-03,Petroscirtes sp.,0,324.1,DL2,3,9,Blenniidae
DL,2,2022-12-03,Pomacentrus tripunctatus,0,324.1,DL2,3,9,Pomacentridae
DL,2,2022-12-03,Siganus doliatus,0,324.1,DL2,3,9,Siganidae
DL,2,2022-12-03,Siganus fuscescens,0,324.1,DL2,3,9,Siganidae
DL,2,2022-12-04,Halichoeres miniatus,2,324.1,DL2,3,10,Labridae
DL,2,2022-12-04,Lethrinus atkinsoni,0,324.1,DL2,3,10,Lethrinidae
DL,2,2022-12-04,Petroscirtes sp.,0,324.1,DL2,3,10,Blenniidae
DL,2,2022-12-04,Pomacentrus tripunctatus,2,324.1,DL2,3,10,Pomacentridae
DL,2,2022-12-04,Siganus doliatus,0,324.1,DL2,3,10,Siganidae
DL,2,2022-12-04,Siganus fuscescens,0,324.1,DL2,3,10,Siganidae
DL,2,2022-12-05,Halichoeres miniatus,6,324.1,DL2,3,11,Labridae
DL,2,2022-12-05,Lethrinus atkinsoni,0,324.1,DL2,3,11,Lethrinidae
DL,2,2022-12-05,Petroscirtes sp.,0,324.1,DL2,3,11,Blenniidae
DL,2,2022-12-05,Pomacentrus tripunctatus,0,324.1,DL2,3,11,Pomacentridae
DL,2,2022-12-05,Siganus doliatus,0,324.1,DL2,3,11,Siganidae
DL,2,2022-12-05,Siganus fuscescens,1,324.1,DL2,3,11,Siganidae
DL,2,2022-12-06,Halichoeres miniatus,4,324.1,DL2,3,12,Labridae
DL,2,2022-12-06,Lethrinus atkinsoni,0,324.1,DL2,3,12,Lethrinidae
DL,2,2022-12-06,Petroscirtes sp.,0,324.1,DL2,3,12,Blenniidae
DL,2,2022-12-06,Pomacentrus tripunctatus,1,324.1,DL2,3,12,Pomacentridae
DL,2,2022-12-06,Siganus doliatus,1,324.1,DL2,3,12,Siganidae
DL,2,2022-12-06,Siganus fuscescens,0,324.1,DL2,3,12,Siganidae
DL,2,2022-12-07,Halichoeres miniatus,5,324.1,DL2,3,13,Labridae
DL,2,2022-12-07,Lethrinus atkinsoni,0,324.1,DL2,3,13,Lethrinidae
DL,2,2022-12-07,Petroscirtes sp.,1,324.1,DL2,3,13,Blenniidae
DL,2,2022-12-07,Pomacentrus tripunctatus,0,324.1,DL2,3,13,Pomacentridae
DL,2,2022-12-07,Siganus doliatus,0,324.1,DL2,3,13,Siganidae
DL,2,2022-12-07,Siganus fuscescens,0,324.1,DL2,3,13,Siganidae
DL,2,2022-12-08,Halichoeres miniatus,2,324.1,DL2,3,14,Labridae
DL,2,2022-12-08,Lethrinus atkinsoni,0,324.1,DL2,3,14,Lethrinidae
DL,2,2022-12-08,Petroscirtes sp.,1,324.1,DL2,3,14,Blenniidae
DL,2,2022-12-08,Pomacentrus tripunctatus,1,324.1,DL2,3,14,Pomacentridae
DL,2,2022-12-08,Siganus doliatus,0,324.1,DL2,3,14,Siganidae
